"ID","Title","Case ID","Comment","Defects","Plan","Status","Tested By"
"T97373485","Verify display of Multiple Products in the Set with Google Assistant availability","C34381247","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

PMA-18366: [Google Assistant] Missing the Compatible Products on Home Theater set and Stereo pair

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-16136, PMA-18366","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373486","Setup Amazon Alexa on voice enabled device","C34381248","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373487","Setup Amazon Alexa on voice enabled device via """"Add to another product"""" button on Amazon Alexa screen","C34381249","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373488","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381250","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-17322","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373489","Setup Alexa Music Service settings","C34381251","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373490","Setup Alexa Music Account settings","C34381252","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373491","Verify the correct display of the Alexa account information on the Room Setting page","C34381253","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-16136","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373492","Remove Alexa from a room","C34381254","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-18686","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373493","Verify Wake Word Chime toggle functionality on Amazon Alexa Settings screen","C34381255","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373494","Voice Language on Amazon Alexa","C34381256","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373495","Verify display of Multiple Products in the Set with Alexa availability","C34381257","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a

","PMA-16136","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Failed","Trang Nguyen."
"T97373462","NavBar Navigation","C34381156","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373559","Welcome Flow is shown after freshly installing the app","C34528283","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373560","User can join existing system through the Welcome Flow","C34528285","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373561","User can create a new system with an existing account through the Welcome Flow","C34528287","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373562","Welcome Flow is not shown on migration from S2","C34528289","S2 app is no longer supported","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Not Applicable","Trang Nguyen."
"T97373563","Welcome Flow is not shown if updating from a previously setup Passport app","C34528290","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373564","Welcome Flow is shown again on resetting the app","C34528291","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373565","Welcome Flow is shown on migration from an S2 app that hasn't been set up","C34528302","S2 app is no longer supported","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Not Applicable","Trang Nguyen."
"T97373570","Player Version less than 2025 R1.1  - Full Quarantined System","C34900467","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373571","Player Version less than 2025 R1.1  - Partial Quarantined System","C34900468","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373572","Player Version is 2025 R1.1 - Full Unsupported System","C34900469","The current GA build is 84.x and is compatible with build under test (in this case: 89.x). So when joining an existing system, the blocking screen is not shown. We marked N/A for this build","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Not Applicable","Trang Nguyen."
"T97373573","Player Version is Current Prod","C34900470","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 84.1-63110
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373574","Player Version is Current Mainline Alpha","C34900471","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373575","Localization High-Vis Area Check - Home Feed","C34900473","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373576","Localization High-Vis Area Check - Account (signed out)","C34900474","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373577","Localization High-Vis Area Check - Account (signed in)","C34900475","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373578","Localization High-Vis Area Check - Settings","C34900476","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373579","Localization High-Vis Area Check - Welcome Flow (launch screen)","C34900477","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373580","Localization High-Vis Area Check - Welcome Flow (EULA & Headphones)","C34900485","Samsung Galaxy A73 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a
","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Trang Nguyen."
"T97373581","The Passport app can be updated over the previous version","C34928935","Pixel 7 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373582","The Passport app can be updated over the previous version (BT/Loc permissions accepted)","C34928970","Pixel 7 (Android 13)
CR: 80.20.4 - 2025 App 3 - beta (android)
Player: 89.0-63190-v17.0-2025_Player_3-Alpha-4a","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Passed","Vu Nguyen"
"T97373583","The Passport app can be updated over an S2 installation","C34928971","S2 app no longer exists","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Not Applicable","Vu Nguyen"
"T97373584","The Passport app can be updated over an S2 installation (BT/Loc permissions accepted)","C34928973","S2 app no longer exists","","2025 Sprint 6 - R3 MainlineAlpha - Special 2025 Player 3 Alpha 4 testing","Not Applicable","Vu Nguyen"
