"ID","Title","Case ID","Comment","Defects","Plan","Status","Tested By"
"T97399212","Learn More button functionality","C34371756","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399218","Verify Group Screen Displays Groups and Create Group Option","C34372640","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399219","Ability to Edit Group Name and Select Rooms","C34372641","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399220","Save Group button functionality","C34372642","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399221","Delete a Group functionality","C34372643","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399222","Create new Group","C34372644","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399228","Verify the Alarm Display for Various Scenarios","C34375303","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399229","Verify can edit the alarm","C34375304","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399230","Delete an Alarm fuctionally","C34375305","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399231","The function of the Back button on the Edit and Create Alarm screens","C34375306","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399232","Music Picker functionality","C34375307","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399240","Alarms Shuffle Music option only available on appropriate music selections","C34375740","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399241","Repeat Menu functionality","C34375741","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399242","Alarm volume ramp-up functionality","C34375742","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399243","Alarm Duration functionality","C34375744","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399251","Create a new alarm with Group Room","C34375812","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399252","Create a new alarm - Sonos Favorites","C34375813","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399253","Create a new alarm - Sonos Chime","C34375814","Passed with minor ticket: PMA-20170: [Android] Remove Hard-coded Transport Controls for Chime

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399254","Stop Alarm","C34375815","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399255","Users can set up alarms using songs from any account associated with a service","C34375816","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399256","Alarms playback after music service has been removed","C34375817","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399257","Alarms synced between controllers","C34375818","PMA-19322: [Android] The Room and Music of Alarms do not sync immediately between controllers

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-19322","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399273","Alarm Toggle Functionality","C34375875","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97402740","Snooze alarm shows when alarm is triggered","C35192476","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402741","'Snooze' function on snooze alarm will pause and resume notification","C35192477","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402742","'Stop' function on snooze alarm will pause notification","C35192478","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402743","'Keep listening' function on snooze alarm will continues alarm","C35192479","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402744","Snooze alarm doesn't show when not signed in","C35192480","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402745","Snooze alarm shows on both platform when alarm triggered","C35192481","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402746","'Stop' function on snooze alarm will pause notification on both platforms","C35192482","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402747","'Snooze' function on snooze alarm will pause and resume notification on both platforms","C35192483","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402748","'Keep listening' function on snooze alarm will continues alarm on both platforms","C35192484","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402749","Snooze alarm appear over the following screen","C35192485","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402750","Message on snooze alarm shows correctly with design","C35192486","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97402751","Snooze alarm still show after killing app and re-opening","C35192487","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Players:
- CEP25: 90.0-63312-v17.2-2025_Player_4-Alpha-1b
- CEP20: 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Anh Dang"
"T97399224","Time Zone selection functionality","C34372821","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399225","Daylight Savings functionality","C34372822","PMA-19646: [Android] [Date & Time] """"Adjust for Daylight Savings"""" has no function

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-19646","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399279","Verify Music Library Setup Screen when it has no Shared Folder","C34376902","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399280","Verify Music Library Setup Screen when it have Shared Folder","C34376903","Music Service setting on DCR is disabled on the build under test","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Not Applicable","Anh Dang"
"T97399281","Remove and Re-Add a Shared Folder Path functionality","C34376904","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399301","Verify the Voice Assistants screen when no assistants are present","C34381202","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399302","Verify the Voice Assistants screen when having assistants","C34381203","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399303","Setup SVC on voice enabled device","C34381231","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399304","Setup SVC on voice enabled device via """"Add to another product"""" button on SVC screen","C34381232","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399305","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381233","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-17322","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399306","Setup SVC Default Service settings using compatible service","C34381234","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399307","Setup SVC Default Service settings - uncompatible service","C34381235","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399308","Remove SVC from a room","C34381236","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18686","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399309","Data Collection Toggle","C34381237","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399310","Voice Language on SVC","C34381238","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399311","Verify display of Multiple Products in the Set with Sonos Voice Control availability","C34381239","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-16136","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399312","Setup Google Assistant on voice enabled device","C34381240","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399313","Setup Google Assistant on voice enabled device via """"Add to another product"""" button on Google Assistant screen","C34381241","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399314","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381242","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-17322","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399315","Setup Google Assistant Music Service settings","C34381243","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399316","Verify Google Assistant Settings external link on Google Assistant Settings page","C34381244","PMA-17368: [Android] [Voice Assistants] Missing """"Google Assistant Settings"""" external link

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-17368","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399317","Remove Google Assistant from a room","C34381245","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18686","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399318","Verify Wake Word Chime toggle functionality on Google Assistant Settings screen","C34381246","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399319","Verify display of Multiple Products in the Set with Google Assistant availability","C34381247","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

PMA-18366: [Google Assistant] Missing the Compatible Products on Home Theater set and Stereo pair

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-16136, PMA-18366","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399320","Setup Amazon Alexa on voice enabled device","C34381248","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399321","Setup Amazon Alexa on voice enabled device via """"Add to another product"""" button on Amazon Alexa screen","C34381249","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399322","Add to Another Product button does not exist when no voice capable sets exist in the household","C34381250","PMA-17322: [Android] [Voice Assistants] Add to Another Product button still shows and enable when no voice capable sets exist in the household

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-17322","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399323","Setup Alexa Music Service settings","C34381251","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399324","Setup Alexa Music Account settings","C34381252","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399325","Verify the correct display of the Alexa account information on the Room Setting page","C34381253","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-16136","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399326","Remove Alexa from a room","C34381254","PMA-18686: [iOS][Android] [Voice Assistants] User is still on the Sonos Voice Control/Google Assistant/Amazon Alexa page after removing the last product from a room

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-18686","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
"T97399327","Verify Wake Word Chime toggle functionality on Amazon Alexa Settings screen","C34381255","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399328","Voice Language on Amazon Alexa","C34381256","Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b
","","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Passed","Trang Nguyen."
"T97399329","Verify display of Multiple Products in the Set with Alexa availability","C34381257","PMA-16136: [Android] [Voice Assistant] The player name shows instead of room name

Samsung Galaxy A73 (Android 13)
CR: 80.20.18 - 2025 App 3 - beta (android)
Player: 
- 86.0-63290-v17.2-2025_Player_CEP20_1-Alpha-1
- 90.0-63312-v17.2-2025_Player_4-Alpha-1b

","PMA-16136","2025 Sprint 7 - R4 MainlineAlpha - Regression Test Plan","Failed","Trang Nguyen."
